6073	surprise:1 pleasure:3
6074	pleasure:5 hate:1
6075	love:1 pleasure:1 hope:2 fear:1
6076	pleasure:5
6077	surprise:1 pleasure:2 fear:1
6078	sorrow:1 hope:2 neutral:3
6079	love:2 pleasure:2 neutral:1
6080	pleasure:1 neutral:1 reception:2 hate:1
6081	pleasure:1 hope:3 neutral:1
6082	pleasure:1 neutral:3 hate:1
6083	sorrow:3 angry:1 hate:1
6084	angry:1 neutral:1 hate:3
6085	pleasure:1 neutral:4
6086	pleasure:1 sorrow:3 neutral:1
6087	surprise:1 angry:1 anxiety:2 hate:1
6088	pleasure:2 reception:2 hate:1
6089	angry:1 neutral:1 reception:2 hate:1
6090	angry:1 neutral:3 hate:1
6091	pleasure:1 neutral:1 hate:3
6092	angry:1 neutral:2 hate:2
6093	neutral:1 reception:2 hate:1
6094	angry:1 hope:1 neutral:1 reception:2
6095	sorrow:1 hope:1 neutral:1 hate:2
6096	anxiety:3 hate:1
6097	neutral:1 hate:3
6098	pleasure:2 hope:1 reception:2
6099	hope:2 fear:1 hate:1
6100	hope:3 neutral:1 hate:1
6101	angry:1 neutral:2 reception:2
6102	pleasure:4 hate:1
6103	sorrow:2 hope:1 neutral:2
6104	pleasure:1 hope:1 neutral:2 hate:1
6105	pleasure:1 hope:1 neutral:1 reception:2
6106	sorrow:1 angry:1 anxiety:1 reception:2
6107	pleasure:1 neutral:2 hate:2
6108	angry:1 hope:2 neutral:1 hate:1
6109	angry:1 neutral:1 reception:2 hate:1
6110	hope:2 shame:1 reception:2
6111	love:3 hate:1
6112	pleasure:1 reception:2 hate:1
6113	hope:1 neutral:1 reception:2 fear:1
6114	pleasure:1 surprise:2 neutral:1
6115	hope:1 neutral:1 reception:2
6116	pleasure:1 hope:1 neutral:1 reception:2
6117	hope:1 neutral:1 reception:2 hate:1
6118	sorrow:1 hope:1 hate:2
6119	love:2 pleasure:1 hope:2 neutral:1
6120	sorrow:1 anxiety:1 hope:3
6121	pleasure:2 anxiety:1 hope:1 reception:2
6122	hope:1 regret:1 neutral:2 fear:1
6123	pleasure:1 surprise:3 hope:2
6124	sorrow:1 anxiety:2 neutral:1 hate:2
6125	love:4 pleasure:3 hope:1
6126	angry:1 neutral:1 hate:3
6127	sorrow:1 hope:1 hate:2
6128	love:1 angry:1 hope:2 fear:1
6129	pleasure:1 hope:1 reception:2 hate:1
6130	hope:4 neutral:1
6131	angry:1 regret:1 neutral:1 reception:2
6132	sorrow:1 hope:1 hate:3
6133	hope:1 neutral:2 reception:2
6134	surprise:1 anxiety:1 shame:1 hate:2
6135	angry:1 neutral:1 hate:3
6136	love:1 angry:3 hate:1
6137	anxiety:1 reception:2 hate:2
6138	pleasure:1 angry:1 hate:3
6139	hope:1 neutral:1 reception:2 hate:1
6140	love:1 surprise:1 hope:3 reception:2
6141	love:2 pleasure:3 angry:1 hope:1 hate:1
6142	sorrow:2 hope:2 regret:1 hate:1
6143	anxiety:1 hope:1 hate:5
6144	pleasure:1 sorrow:1 anxiety:2 hate:1
6145	love:1 hate:3
6146	hope:2 shame:1 hate:1
6147	pleasure:1 hate:4
6148	angry:1 anxiety:2 neutral:1 hate:1
6149	pleasure:3 angry:1 neutral:1
6150	pleasure:3 shame:1 hate:1
6151	anxiety:3 hate:1
6152	angry:1 shame:1 hate:3
6153	neutral:1 hate:3
6154	anxiety:1 hope:1 hate:3
6155	angry:1 shame:1 hate:3
6156	pleasure:1 hope:2 hate:1
6157	pleasure:1 anxiety:3 hope:1 hate:1
6158	angry:1 anxiety:2 neutral:1 hate:1
6159	love:1 pleasure:1 hope:3
6160	pleasure:1 neutral:1 shame:2 hate:3
6161	pleasure:1 hope:1 neutral:1 reception:2
6162	shame:1 reception:2 hate:1
6163	love:1 pleasure:2 hate:1
6164	pleasure:1 hate:3
6165	anxiety:1 hate:3
6166	angry:1 hope:4
6167	hate:4
6168	sorrow:1 hope:3 hate:1
6169	love:1 hate:3
6170	neutral:1 reception:2 hate:1
6171	surprise:1 hope:1 regret:1 reception:2
6172	pleasure:1 sorrow:1 neutral:3
6173	angry:1 hope:1 neutral:2 hate:1
6174	love:1 neutral:2 shame:1
6175	pleasure:1 angry:1 hope:1 neutral:1 reception:2
6176	love:1 angry:1 reception:2 hate:1
6177	anxiety:1 hate:5
6178	angry:1 hate:4
6179	pleasure:1 angry:1 shame:1 reception:2 hate:1
6180	pleasure:1 angry:1 hate:3
6181	angry:1 anxiety:1 hope:1 reception:2
6182	pleasure:1 hate:4
6183	angry:2 hate:3
6184	surprise:2 sorrow:1 angry:2 reception:2
6185	angry:1 anxiety:1 hate:4
6186	angry:1 anxiety:2 fear:1
6187	angry:2 hate:3
6188	angry:1 hate:4
6189	angry:5
6190	angry:1 hope:1 hate:2
6191	angry:1 hate:4
6192	angry:2 reception:2 hate:1
6193	angry:2 hate:3
6194	angry:1 hope:1 neutral:1 hate:3
6195	hope:3 hate:2
6196	angry:1 hate:4
6197	pleasure:2 hate:3
6198	angry:1 neutral:1 hate:4
6199	angry:1 hate:4
6200	love:3 hate:1
6201	angry:1 hate:4
6202	love:1 hate:4
6203	angry:4 hate:4
6204	sorrow:1 neutral:1 hate:3
6205	angry:1 hate:4
6206	pleasure:1 anxiety:1 angry:4
6207	love:1 angry:1 reception:2 hate:1
6208	pleasure:1 surprise:1 hope:1 reception:2 hate:1
6209	sorrow:1 angry:1 anxiety:2 hate:1
6210	surprise:2 angry:1 hate:5
6211	angry:1 hate:4
6212	hate:4
6213	angry:1 hate:4
6214	pleasure:4
6215	pleasure:3 hope:1
6216	pleasure:3 hope:1
6217	pleasure:1 anxiety:2 neutral:1
6218	pleasure:1 hope:4
6219	pleasure:1 hope:4
6220	pleasure:1 hope:4
6221	hope:1 fear:1 hate:2
6222	pleasure:1 hope:3 neutral:1
6223	pleasure:2 hope:2 fear:1
6224	angry:1 neutral:4
6225	pleasure:1 sorrow:3 hope:1
6226	surprise:1 pleasure:3 hope:3
6227	love:1 pleasure:2 hope:2
6228	pleasure:1 hope:1 shame:1 reception:2
6229	pleasure:1 hope:1 reception:2 hate:1
6230	pleasure:1 surprise:1 hope:3
6231	hope:1 neutral:2 reception:2
6232	pleasure:2 surprise:1 reception:2
6233	pleasure:2 anxiety:1 reception:2
6234	love:2 pleasure:2 surprise:1 hope:1
6235	pleasure:1 hope:2 reception:2
6236	surprise:1 angry:1 anxiety:2 shame:1 hate:1
6237	love:1 hope:1 reception:2 hate:1
6238	surprise:1 angry:2 hope:1 reception:2
6239	surprise:2 hope:1 neutral:2 hate:1
6240	surprise:1 hope:4
6241	hope:3 neutral:2
6242	pleasure:1 hope:4
6243	surprise:1 hope:1 neutral:1 reception:2
6244	surprise:1 pleasure:4
6245	angry:1 neutral:2 reception:2
6246	love:1 sorrow:1 hope:2
6247	surprise:1 angry:1 anxiety:1 reception:2 hate:1
6248	hope:1 neutral:1 hate:3
6249	surprise:3 hate:1
6250	pleasure:2 shame:1 reception:2
6251	hope:1 neutral:2 hate:2
6252	pleasure:1 sorrow:1 hate:3
6253	surprise:1 hope:1 neutral:1 reception:2
6254	love:1 angry:1 hope:1 hate:2
6255	anxiety:1 shame:1 hate:2
6256	surprise:2 sorrow:1 hope:1 neutral:1
6257	pleasure:2 hope:4 reception:2
6258	pleasure:2 regret:1 reception:2
6259	hope:1 neutral:2 reception:2
6260	hope:1 neutral:1 reception:2 hate:1
6261	sorrow:2 anxiety:1 hate:2
6262	hope:3 reception:2
6263	hope:3 hate:1
6264	love:4 hope:1
6265	love:4 hope:1
6266	love:4 pleasure:2 hope:1
6267	love:4 pleasure:1
6268	love:5
6269	love:4 hope:1
6270	love:4 pleasure:1
6271	love:4 hope:1
6272	love:5 reception:2
6273	love:4
6274	love:4 hope:1
6275	love:3 hate:1
6276	love:3 pleasure:1
6277	love:4 pleasure:1
6278	love:4 pleasure:1
6279	love:2 pleasure:2 sorrow:1 shame:2
6280	love:5
6281	pleasure:1 sorrow:3
6282	love:3 pleasure:1
6283	pleasure:1 surprise:1 angry:1 hate:3
6284	love:5 pleasure:1
6285	love:4 pleasure:1
6286	love:3 pleasure:2
6287	love:1 hope:4
6288	love:4 hope:1
6289	love:4 hope:2
6290	love:4 pleasure:1
6291	love:5
6292	love:3 pleasure:1 sorrow:2 shame:1
6293	love:2 pleasure:1 hope:2
6294	love:4 hope:1
6295	love:5
6296	love:3 pleasure:2 hope:1
6297	love:4 pleasure:2
6298	hope:1 neutral:1 reception:2 shame:2
6299	hope:1 neutral:4
6300	pleasure:1 neutral:1 reception:2
6301	pleasure:3 hope:1 hate:1
6302	angry:1 neutral:1 reception:2 hate:1
6303	love:3 pleasure:1 hate:1
6304	surprise:1 hope:4
6305	hope:3 neutral:1
6306	anxiety:2 hope:2 neutral:1
6307	pleasure:1 surprise:1 sorrow:1 anxiety:1 reception:2
6308	hope:1 neutral:1 reception:2 hate:1
6309	anxiety:1 hope:1 neutral:3
6310	love:2 pleasure:1 hope:4
6311	pleasure:3 hope:1 shame:2 hate:1
6312	hope:5
6313	pleasure:1 hope:1 neutral:3
6314	love:1 pleasure:1 shame:2
6315	sorrow:1 angry:1 anxiety:2 hate:1
6316	love:3 hope:3 shame:1
6317	angry:2 anxiety:3 hate:1
6318	love:2 pleasure:1 hope:1 neutral:1
6319	sorrow:1 angry:1 hope:1 reception:2
6320	surprise:1 pleasure:2 hate:1
6321	love:1 pleasure:1 hope:2 hate:1
6322	pleasure:2 surprise:1 anxiety:1 hope:1 reception:2
6323	pleasure:1 neutral:1 hate:3
6324	pleasure:3 hope:2 reception:2
6325	surprise:1 pleasure:5
6326	love:2 pleasure:2 reception:2 hate:1
6327	surprise:4 hope:1
6328	pleasure:2 anxiety:1 hope:3
6329	love:1 surprise:1 pleasure:2 hope:1
6330	anxiety:3 hope:1 fear:1
6331	sorrow:3 hate:2
6332	hope:3 neutral:1 hate:1
6333	love:1 pleasure:2 neutral:1
6334	surprise:2 sorrow:2 hate:1
6335	hope:1 hate:4
6336	surprise:2 hope:1 reception:2
6337	pleasure:1 reception:2 fear:1 hate:1
6338	pleasure:1 angry:1 neutral:2 fear:1
6339	hope:2 neutral:1 reception:2
6340	anxiety:1 hope:1 neutral:3
6341	pleasure:3 sorrow:1 hope:1
6342	anxiety:3 hope:1 fear:1
6343	love:1 pleasure:3 angry:1
6344	anxiety:2 neutral:1 hate:1
6345	angry:1 shame:2 reception:2
6346	anxiety:3 hate:1
6347	angry:1 neutral:2 reception:2
6348	love:1 pleasure:1 surprise:2 hate:1
6349	love:1 hope:1 reception:2 hate:1
6350	sorrow:3 anxiety:1 hate:1
6351	sorrow:1 hope:1 reception:2 hate:1
6352	hope:4 hate:1
6353	hope:2 neutral:1 hate:2
6354	pleasure:1 sorrow:1 anxiety:2 fear:1 hate:1
6355	angry:1 hate:4
6356	pleasure:1 hate:3
6357	pleasure:2 reception:2
6358	hope:1 fear:1 hate:3
6359	pleasure:1 neutral:3 hate:1
6360	pleasure:1 hate:4
6361	hope:1 neutral:1 reception:2 hate:1
6362	angry:3 hope:1
6363	hope:1 neutral:1 hate:4
6364	pleasure:1 hope:3 hate:1
6365	surprise:1 sorrow:1 angry:1 anxiety:3 hope:1 hate:1
6366	angry:1 shame:1 reception:2 hate:1
6367	sorrow:1 neutral:1 reception:2
6368	pleasure:1 neutral:1 reception:2
6369	anxiety:4 hope:1
6370	sorrow:1 angry:2 hate:3
6371	pleasure:1 sorrow:3 anxiety:2 hate:1
6372	angry:2 hate:3
6373	hate:4
6374	angry:1 anxiety:4 fear:1
6375	angry:1 neutral:1 reception:2 hate:1
6376	sorrow:1 anxiety:2 neutral:1 fear:1
6377	anxiety:1 shame:1 reception:2 hate:1
6378	anxiety:2 hope:1 neutral:1 hate:1
6379	sorrow:2 angry:1 anxiety:2 regret:1 reception:2
6380	angry:1 anxiety:1 hate:2
6381	sorrow:1 anxiety:2 neutral:1 hate:1
6382	anxiety:2 hope:2 hate:1
6383	anxiety:3 fear:1 hate:1
6384	angry:1 anxiety:2 hate:3
6385	angry:2 anxiety:2 reception:2 hate:1
6386	pleasure:4
6387	hope:1 hate:4
6388	pleasure:1 anxiety:2 hate:1
6389	love:4 pleasure:1
6390	love:1 pleasure:1 hope:1 hate:2
6391	hope:1 neutral:1 hate:3
6392	pleasure:1 surprise:1 angry:3 hate:1
6393	love:1 surprise:1 sorrow:2 anxiety:1 regret:1
6394	neutral:1 hate:3
6395	angry:1 reception:2 fear:1 hate:1
6396	angry:1 fear:1 hate:3
6397	hope:1 hate:4
6398	angry:1 hope:1 neutral:1 reception:2
6399	hope:1 shame:1 reception:2 hate:1
6400	pleasure:1 surprise:1 angry:1 reception:2
6401	anxiety:2 hope:1 shame:1
6402	sorrow:3 shame:1 hate:1
6403	angry:1 hope:3 hate:1
6404	angry:2 hope:1 hate:2
6405	angry:1 hope:3 hate:1
6406	angry:1 hope:1 reception:2
6407	angry:5
6408	pleasure:1 hope:2 reception:2
6409	angry:1 reception:2 hate:1
6410	pleasure:1 angry:1 hate:3
6411	angry:1 anxiety:1 neutral:1 reception:2
6412	pleasure:1 surprise:1 angry:1 hate:3
6413	reception:2 hate:2
6414	pleasure:1 surprise:2 angry:1 anxiety:1
6415	pleasure:1 surprise:1 angry:1 hate:3
6416	angry:1 anxiety:2 fear:2
6417	sorrow:1 anxiety:2 neutral:1 shame:1
6418	pleasure:1 angry:1 anxiety:3
6419	pleasure:1 angry:4
6420	angry:1 neutral:1 reception:2 fear:1
6421	angry:2 neutral:2 hate:1
6422	pleasure:1 anxiety:2 neutral:1 fear:1
6423	pleasure:2 surprise:2 hate:1
6424	pleasure:1 neutral:1 reception:2 fear:1
6425	pleasure:1 hope:1 neutral:1 reception:2
6426	hope:1 shame:1 reception:2 hate:1
6427	surprise:3 angry:1 hate:1
6428	love:1 pleasure:2 hate:3
6429	sorrow:1 anxiety:1 hope:2 fear:1
6430	angry:1 hope:1 hate:2
6431	love:1 hope:1 reception:2 hate:1
6432	hope:5
6433	pleasure:3 anxiety:1 hope:1
6434	love:1 surprise:1 pleasure:2 fear:1
6435	hope:5
6436	surprise:1 anxiety:3
6437	hope:1 hate:4
6438	angry:1 anxiety:1 hope:1 reception:2
6439	surprise:1 pleasure:3 hope:1 neutral:1
6440	angry:2 hope:1 reception:2
6441	pleasure:1 sorrow:1 hate:3
6442	pleasure:1 angry:1 reception:2
6443	pleasure:1 surprise:1 anxiety:1 hope:2
6444	pleasure:1 surprise:1 hope:2 reception:2
6445	pleasure:2 hope:2 hate:1
6446	pleasure:4 hope:1
6447	hope:1 neutral:1 fear:1 hate:2
6448	love:2 sorrow:1 anxiety:1 reception:2 hate:1
6449	surprise:1 pleasure:3 hope:1 reception:2
6450	pleasure:3 sorrow:1
6451	surprise:2 sorrow:1 fear:1
6452	hope:1 neutral:1 reception:2 fear:1
6453	neutral:1 reception:2 fear:1
6454	reception:2 hate:2
6455	pleasure:2 hope:1 reception:2
6456	surprise:1 anxiety:1 hope:1 regret:1 neutral:1 hate:2
6457	pleasure:3 sorrow:1 hope:2
6458	anxiety:1 hope:1 hate:3
6459	anxiety:1 hope:3
6460	pleasure:1 hope:3 hate:1
6461	anxiety:2 hope:2 neutral:1
6462	love:1 hope:4
6463	anxiety:3 hope:1 fear:1
6464	pleasure:1 hope:1 neutral:1 reception:2
6465	pleasure:1 surprise:1 hope:2 reception:2
6466	pleasure:1 sorrow:3 regret:2
6467	sorrow:4 hope:1 regret:1
6468	pleasure:4 hope:2
6469	hope:5
6470	pleasure:1 sorrow:1 anxiety:1 hope:3
6471	pleasure:1 hope:1 shame:1 reception:2
6472	love:1 pleasure:3 hope:1
6473	sorrow:1 anxiety:2 hope:2
6474	pleasure:1 hope:1 reception:2 fear:1
6475	sorrow:1 hope:1 regret:1 shame:1 reception:2
6476	hope:1 neutral:2 reception:2
6477	hope:1 neutral:1 reception:2
6478	pleasure:1 hope:5
6479	hope:1 neutral:1 hate:3
6480	surprise:1 pleasure:2 hope:2
6481	anxiety:3 hope:2
6482	surprise:1 pleasure:2 hope:2
6483	sorrow:3 anxiety:1 hope:1
6484	hope:4
6485	love:2 pleasure:1 surprise:1 hope:4
6486	hope:3 reception:2
6487	hope:2 reception:2
6488	sorrow:2 anxiety:2 hope:1 regret:1
6489	surprise:2 hope:1 reception:2
6490	sorrow:2 hope:1 regret:4
6491	sorrow:4 hope:1
6492	sorrow:1 hope:5
6493	sorrow:4 hope:1
6494	pleasure:1 hope:2 reception:2
6495	pleasure:2 sorrow:1 regret:1 hope:2
6496	surprise:3 anxiety:1 hope:1
6497	surprise:2 sorrow:2 anxiety:1 hope:1
6498	pleasure:1 hope:1 neutral:1 reception:2
6499	pleasure:1 hope:2 reception:2
6500	angry:1 anxiety:2 hope:1 fear:1
6501	hope:2 reception:2
6502	surprise:2 hope:1 respect:2
6503	pleasure:1 sorrow:2 hope:1 regret:1
6504	pleasure:2 reception:2
6505	sorrow:4 hope:1
6506	pleasure:1 surprise:1 hate:3
6507	pleasure:1 angry:1 reception:2 hate:1
6508	sorrow:3 anxiety:1
6509	surprise:1 angry:1 anxiety:2 hate:1
6510	pleasure:1 neutral:2 reception:2
6511	angry:3 anxiety:2
6512	sorrow:1 angry:1 hope:1 reception:2
6513	pleasure:2 hope:1 regret:1 hate:1
6514	sorrow:1 anxiety:1 hope:3
6515	surprise:1 hope:2 fear:1
6516	surprise:2 pleasure:3 hope:1
6517	angry:2 neutral:1 reception:2
6518	love:3 pleasure:3 hope:1 respect:2
6519	angry:2 hope:1 hate:1
6520	surprise:1 hope:2 neutral:1 reception:2
6521	pleasure:1 fear:1 hate:3
6522	pleasure:1 hope:2 neutral:1 hate:1
6523	surprise:1 angry:1 neutral:1 reception:2
6524	surprise:1 sorrow:3 anxiety:1 hope:1
6525	pleasure:1 reception:2 fear:1
6526	love:2 pleasure:1 hate:1
6527	anxiety:1 hope:1 hate:3
6528	anxiety:3 fear:1
6529	pleasure:1 angry:1 reception:2 hate:1
6530	pleasure:1 surprise:1 reception:2 hate:1
6531	angry:1 anxiety:1 hate:3
6532	angry:1 hope:2 fear:1
6533	anxiety:4 hope:1
6534	hope:2 neutral:1 reception:2
6535	pleasure:4 angry:1
6536	pleasure:1 angry:1 anxiety:2 hope:1
6537	pleasure:2 fear:1 hate:1
6538	pleasure:1 angry:1 neutral:1 reception:2
6539	neutral:1 reception:2 hate:2
6540	angry:1 anxiety:1 neutral:1 reception:2
6541	pleasure:2 surprise:1 angry:1 hate:2
6542	pleasure:2 sorrow:1 angry:2
6543	pleasure:1 angry:1 hope:1 reception:2
6544	shame:3 hate:2
6545	anxiety:2 fear:1 hate:1
6546	anxiety:3 fear:1
6547	angry:1 hate:4
6548	pleasure:1 hate:3
6549	angry:1 hope:1 hate:3
6550	pleasure:2 hope:3
6551	angry:3 hate:2
6552	angry:5
6553	angry:3 hate:2
6554	angry:1 neutral:1 hate:3
6555	sorrow:4 hope:1
6556	surprise:2 pleasure:3
6557	pleasure:2 angry:1 hope:1 reception:2
6558	angry:2 hope:1 shame:1 hate:2
6559	hope:2 shame:1 reception:2
6560	angry:1 hope:2 reception:2
6561	angry:1 hate:4
6562	angry:1 hope:1 neutral:1 reception:2
6563	hope:1 neutral:1 reception:2 hate:1
6564	sorrow:1 hope:1 regret:1 reception:2
6565	angry:1 neutral:1 reception:2 fear:1
6566	angry:1 hope:3 fear:1
6567	pleasure:1 angry:1 hate:3
6568	angry:1 hope:1 hate:3
6569	love:3 fear:1
6570	sorrow:3 angry:1 hope:1 hate:2
6571	sorrow:2 reception:2 hate:1
6572	pleasure:1 angry:1 hate:3
6573	angry:2 hope:1 neutral:1 hate:1
6574	pleasure:1 angry:1 hate:2
6575	angry:1 hate:3
6576	angry:4
6577	angry:1 anxiety:2 hope:1 shame:1
6578	hope:1 neutral:1 reception:2 hate:1
6579	anxiety:1 angry:3 hope:2 hate:1
6580	love:1 angry:1 hope:2
6581	hope:4 neutral:1
6582	pleasure:1 angry:1 reception:2 hate:1
6583	love:1 hope:1 reception:2 hate:1
6584	angry:1 hope:1 hate:3
6585	angry:2 neutral:1 reception:2
6586	angry:1 hope:1 hate:3
6587	hope:1 hate:3
6588	love:1 pleasure:3 hate:1
6589	pleasure:2 shame:1 hate:3
6590	pleasure:1 hate:3
6591	surprise:1 anxiety:1 angry:3 hope:1
6592	angry:1 anxiety:4
6593	angry:1 hate:4
6594	hope:1 neutral:1 hate:3
6595	hope:1 neutral:1 reception:2 hate:1
6596	pleasure:1 surprise:1 hope:1 reception:2
6597	sorrow:1 angry:1 anxiety:4
6598	love:1 surprise:1 angry:2 hate:2
6599	pleasure:1 surprise:1 angry:1 anxiety:1 hate:2
6600	anxiety:2 neutral:1 fear:1
6601	hope:1 hate:4
6602	pleasure:1 anxiety:2 neutral:1
6603	surprise:1 angry:1 hate:2
6604	pleasure:1 anxiety:1 reception:2
6605	love:2 pleasure:1 hope:2 reception:2 hate:1
6606	angry:1 hate:4
6607	pleasure:1 hate:3
6608	pleasure:1 angry:1 hate:2
6609	sorrow:3 hope:1 fear:1 hate:1
6610	pleasure:1 neutral:1 reception:2
6611	hope:2 neutral:1 hate:1
6612	angry:1 neutral:1 reception:2 hate:1
6613	hope:1 hate:4
6614	anxiety:1 hope:2 hate:1
6615	angry:3 hate:2
6616	sorrow:2 angry:1 anxiety:3
6617	pleasure:1 neutral:1 reception:2 hate:1
6618	anxiety:1 neutral:2 hate:2
6619	pleasure:4 angry:1
6620	sorrow:1 anxiety:3 hope:1 hate:1
6621	surprise:1 anxiety:1 reception:2
6622	sorrow:4 hate:1
6623	pleasure:1 angry:1 reception:2 fear:1
6624	surprise:1 neutral:2 hate:2
6625	love:1 pleasure:1 surprise:3 respect:2
6626	love:1 angry:1 anxiety:2 hope:1
6627	angry:1 neutral:1 hate:3
6628	reception:2 hate:2
6629	pleasure:1 anxiety:1 hate:2
6630	anxiety:3 hope:1 fear:1 hate:1
6631	pleasure:1 hate:3
6632	angry:1 hate:4
6633	pleasure:1 anxiety:1 hope:3
6634	pleasure:1 surprise:2 hate:1
6635	surprise:2 hope:1 neutral:1 fear:1
6636	hate:4
6637	love:1 hate:4
6638	anxiety:1 neutral:1 hate:2
6639	surprise:1 hope:1 neutral:1 reception:2
6640	pleasure:1 angry:1 hope:3
6641	reception:2 fear:1 hate:2
6642	surprise:1 hope:2 reception:2
6643	pleasure:1 surprise:2 hope:2 respect:2
6644	pleasure:2 hope:3 neutral:1 hate:1
6645	pleasure:1 hope:4
6646	pleasure:1 hope:1 neutral:1 reception:2
6647	anxiety:1 respect:2 hate:2
6648	surprise:1 pleasure:3
6649	hope:1 neutral:1 reception:2 hate:1
6650	pleasure:1 surprise:1 angry:1 reception:2
6651	pleasure:1 shame:1 reception:2 hate:1
6652	pleasure:2 reception:2 hate:1
6653	love:1 hope:1 reception:2 hate:1
6654	pleasure:1 sorrow:1 hope:2
6655	angry:1 hope:1 fear:2 hate:1
6656	pleasure:2 hope:3
6657	surprise:1 anxiety:1 hope:1 respect:2
6658	pleasure:1 surprise:1 respect:2 reception:2
6659	surprise:1 angry:1 hope:1 respect:2
6660	pleasure:1 hope:2 reception:2
6661	love:1 hope:1 reception:2 hate:1
6662	love:1 angry:1 reception:2 hate:1
6663	angry:1 neutral:1 reception:2 hate:1
6664	hope:1 reception:2 hate:2
6665	hope:1 hate:4
6666	angry:2 reception:2 fear:1
6667	neutral:1 reception:2 fear:1
6668	pleasure:1 hope:4
6669	hope:5
6670	pleasure:2 anxiety:1 hate:1
6671	pleasure:3 hope:1
6672	pleasure:2 sorrow:1 anxiety:1 hope:1 reception:2
6673	pleasure:5
6674	pleasure:2 hope:3
6675	pleasure:2 hope:3
6676	pleasure:1 hope:4
6677	pleasure:3 hate:1
6678	pleasure:1 hope:4
6679	pleasure:1 anxiety:2 hope:1 neutral:1
6680	surprise:1 pleasure:3
6681	love:1 pleasure:2 reception:2
6682	pleasure:1 surprise:1 hope:1 neutral:1 reception:2
6683	pleasure:2 regret:1 hate:2
6684	neutral:1 reception:2 fear:1
6685	hope:2 neutral:1 reception:2
6686	pleasure:2 sorrow:2 regret:1
6687	sorrow:3 angry:1 anxiety:1
6688	pleasure:2 hope:4
6689	pleasure:3 hope:2
6690	pleasure:4 hope:1
6691	pleasure:4 hope:1
6692	pleasure:2 hope:1 reception:2
6693	anxiety:1 hope:2 neutral:1
6694	pleasure:4 hope:1
6695	pleasure:2 hope:3
6696	pleasure:2 neutral:1 hate:1
6697	anxiety:1 hope:2 reception:2
6698	pleasure:1 hope:3 neutral:1
6699	pleasure:1 hope:2 reception:2
6700	pleasure:4 hope:2
6701	pleasure:2 hope:2
6702	love:1 pleasure:1 anxiety:2 neutral:1
6703	pleasure:4 hope:1
6704	pleasure:4 hope:1
6705	pleasure:1 hope:2 neutral:1 hate:1
6706	pleasure:4 hope:1
6707	pleasure:3 reception:2
6708	sorrow:1 hope:1 neutral:1 hate:2
6709	pleasure:1 anxiety:2 hope:1 neutral:1
6710	pleasure:4
6711	love:2 pleasure:2 angry:1 hope:1
6712	love:4 hope:1
6713	pleasure:1 hope:3
6714	pleasure:1 hope:2 reception:2
6715	pleasure:3 hope:1 neutral:1
6716	pleasure:1 hope:2 reception:2
6717	neutral:3 hate:1
6718	pleasure:1 hope:2 neutral:1
6719	hope:2 neutral:1 hate:1
6720	pleasure:2 hope:1 reception:2
6721	pleasure:2 hope:1 reception:2
6722	pleasure:2 surprise:1 anxiety:2 hope:2
6723	pleasure:2 surprise:1 hope:3
6724	pleasure:2 hope:2 reception:2
6725	pleasure:3 fear:1
6726	pleasure:4 hope:1
6727	pleasure:2 hope:4
6728	pleasure:4 hope:1
6729	pleasure:2 hope:3
6730	pleasure:1 hope:3 neutral:1
6731	pleasure:5
6732	pleasure:4
6733	pleasure:3 hope:2
6734	pleasure:2 hope:3
6735	pleasure:3 hope:2
6736	pleasure:1 surprise:1 hope:4
6737	pleasure:4 hope:1
6738	pleasure:3 hope:2
6739	pleasure:1 angry:1 hope:4
6740	pleasure:2 hope:3
6741	pleasure:2 surprise:1 hope:3
6742	pleasure:2 hope:2
6743	pleasure:3 hope:1 fear:1
6744	pleasure:2 hope:2 neutral:1
6745	pleasure:3 reception:2
6746	surprise:1 hope:3
6747	pleasure:1 sorrow:4
6748	sorrow:2 neutral:1 fear:1
6749	pleasure:2 hope:1 reception:2
6750	pleasure:4 anxiety:1
6751	angry:1 reception:2 hate:2
6752	hope:5
6753	pleasure:1 hope:4
6754	pleasure:1 surprise:1 hope:3
6755	pleasure:1 hope:4 neutral:1
6756	pleasure:1 hope:3
6757	pleasure:3 hope:2
6758	pleasure:2 hope:2 neutral:1
6759	pleasure:3 hope:3
6760	pleasure:3 hope:2 reception:2
6761	love:1 hope:2 hate:1
6762	pleasure:4
6763	love:1 pleasure:4
6764	pleasure:1 anxiety:1 hope:3
6765	pleasure:1 anxiety:1 hope:2 reception:2
6766	sorrow:1 anxiety:2 hope:1 regret:1
6767	pleasure:1 sorrow:3
6768	angry:3 hate:1
6769	sorrow:2 angry:2 hope:1
6770	neutral:3 fear:1
6771	angry:2 hope:1 reception:2
6772	surprise:1 sorrow:1 angry:3
6773	sorrow:3 angry:1 anxiety:1
6774	angry:1 hate:4
6775	pleasure:1 sorrow:1 anxiety:4 fear:1
6776	pleasure:1 hope:1 shame:4
6777	love:1 angry:1 respect:2 hate:1
6778	love:1 pleasure:1 angry:1 hope:2
6779	pleasure:2 hope:1 reception:2
6780	hope:1 neutral:2 reception:2
6781	pleasure:2 hope:3
6782	pleasure:1 hope:3 neutral:1
6783	pleasure:1 hope:1 reception:2
6784	pleasure:1 hope:3 reception:2
6785	pleasure:4 hope:2
6786	love:1 pleasure:1 anxiety:1 reception:2
6787	pleasure:2 reception:2
